ID,pred
25545,0.006859889108121758
25546,0.03332253077139157
25547,0.00926592370177496
25548,0.08932442252542651
25549,0.005582269886095298
25550,0.022837676924886356
25551,0.13572907781597837
25552,0.3767252040711907
25553,0.011437450088836239
25554,0.00705068660625405
25555,0.06093164097105671
25556,0.5569182538475274
25557,0.01970048236905262
25558,0.014676714525780277
25559,0.0049661039215420305
25560,0.046373881874021444
25561,0.26202901365437986
25562,0.0074397998285288675
25563,0.027770262213454754
25564,0.28882708132725887
25565,0.014243164169453587
25566,0.04980728492894217
25567,0.04914491365690728
25568,0.6815381074160793
25569,0.046368853244236716
25570,0.008883125929672015
25571,0.6767495120053731
25572,0.008309459162650818
25573,0.007394494438739338
25574,0.00954269118606457
25575,0.01516301433543
25576,0.026564236000797305
25577,0.03229035591882838
25578,0.006087564577359785
25579,0.02195962657517559
25580,0.0061516481489674165
25581,0.058445863526450904
25582,0.01441293250571327
25583,0.46259093555518105
25584,0.008863012567939338
25585,0.845735819381963
25586,0.009893459459828618
25587,0.011567464979352723
25588,0.059302603923841124
25589,0.026084019856523005
25590,0.005661543646035477
25591,0.006717819698692599
25592,0.033464876174603524
25593,0.007079406576378233
25594,0.1294115965795532
25595,0.5530088796138856
25596,0.29849945182991006
25597,0.00943954939611925
25598,0.23965421753182908
25599,0.01675456696308688
25600,0.006275935822958256
25601,0.00715075670726206
25602,0.022912593676896874
25603,0.03755505973660121
25604,0.04372712524041556
25605,0.06596226635720688
25606,0.5575758927424702
25607,0.045693335011715776
25608,0.01914799728010833
25609,0.018649065835974976
25610,0.03222182030508585
25611,0.3202395622758604
25612,0.08508463052297913
25613,0.012274615763055639
25614,0.8463557666178355
25615,0.03032138332993179
25616,0.009585046230252138
25617,0.0064591330105359225
25618,0.5444268638310608
25619,0.05182201806130023
25620,0.1502719559846743
25621,0.0693401227620383
25622,0.05854734925622912
25623,0.01933872467314075
25624,0.23944946894277996
25625,0.23434126147702852
25626,0.008483467736376014
25627,0.008924078214492169
25628,0.021610254136010264
25629,0.4561115532236311
25630,0.05241526054332861
25631,0.6109571433247093
25632,0.3604332559714047
25633,0.04489376270066729
25634,0.1346824088074903
25635,0.005981243193536056
25636,0.04224204239502333
25637,0.01513767049629795
25638,0.10360136058247801
25639,0.006824865585332088
25640,0.005125223509905571
25641,0.008150457419757206
25642,0.11435349343987485
25643,0.00832884162379703
25644,0.005731885292578648
25645,0.1285004424674194
25646,0.009617085308487842
25647,0.018286912423771277
25648,0.4565270928204176
25649,0.564517810192861
25650,0.4605332060167588
25651,0.021110632139454896
25652,0.19262298931723373
25653,0.44814633120202807
25654,0.08084242398430966
25655,0.010635880567009226
25656,0.5426808110680976
25657,0.08461450025306592
25658,0.012538645272235699
25659,0.06175171046197945
25660,0.009243537092794725
25661,0.012009308720922728
25662,0.030476959345894526
25663,0.5302490261238235
25664,0.03894555497179801
25665,0.00836034585395686
25666,0.1571539703312063
25667,0.00959375889775266
25668,0.044398821749722074
25669,0.10933351066887065
25670,0.23642534603162496
25671,0.12616623850130926
25672,0.007037287572885078
25673,0.007427769390881819
25674,0.013758305389658615
25675,0.4989017791044351
25676,0.0053522554467819485
25677,0.03910287054972109
25678,0.013018555344289437
25679,0.06748733826669115
25680,0.03540142388903106
25681,0.016272261277947807
25682,0.05481020498193524
25683,0.1527408065667175
25684,0.012013815530629305
25685,0.004820232612722452
25686,0.19369640974582855
25687,0.0157972976351615
25688,0.02365814934883932
25689,0.23047945319133928
25690,0.06791222233190539
25691,0.0192970265670951
25692,0.18149435987505114
25693,0.022820456359235332
25694,0.013208274332709186
25695,0.010779661538519393
25696,0.02134504746409436
25697,0.3164223421384694
25698,0.04703316471273254
25699,0.008940403187144343
25700,0.043821117581195515
25701,0.2585624882167788
25702,0.04140541098910114
25703,0.0321570127441459
25704,0.008909348815516959
25705,0.05331912495640034
25706,0.47079101545570595
25707,0.07803131465129373
25708,0.09827507824373562
25709,0.5955169648084714
25710,0.034085237915671605
25711,0.03068764423741392
25712,0.004859112185041547
25713,0.05756919412892385
25714,0.2709072196167922
25715,0.010290544589736179
25716,0.07037179610278972
25717,0.06308537869022293
25718,0.00708042715778366
25719,0.7255197712594008
25720,0.017550308683607074
25721,0.3754286089852413
25722,0.2998413620996165
25723,0.5598742256793805
25724,0.008125068509629194
25725,0.01592924679315104
25726,0.05094616839046915
25727,0.013343565843161181
25728,0.0943231197903364
25729,0.014186653896263123
25730,0.024402564384907365
25731,0.011634955214577976
25732,0.008937041083074809
25733,0.15293850177461607
25734,0.0354121408105853
25735,0.03426399326849287
25736,0.06983628462925805
25737,0.05552518371327157
25738,0.8046997914844554
25739,0.015395623510406733
25740,0.05464712494495041
25741,0.0077369033015846815
25742,0.027977762198298596
25743,0.004457527766743808
25744,0.023237779622894354
25745,0.004362213067763311
25746,0.009893270148623382
25747,0.0377292264019824
25748,0.8032601078808957
25749,0.5323364215506191
25750,0.016101742765031648
25751,0.011496482351310459
25752,0.05064876331757921
25753,0.024718900232787805
25754,0.12034726122287431
25755,0.037239857677805806
25756,0.034978920017821505
25757,0.1996671663849119
25758,0.8494671146949898
25759,0.09073968510280042
25760,0.3481459591017544
25761,0.06249127591923167
25762,0.661831199603132
25763,0.007954009858638122
25764,0.03329668357827893
25765,0.0075930474308272145
25766,0.03566355761999296
25767,0.24700171115632014
25768,0.013128763141147526
25769,0.32820293917095417
25770,0.013539920973425695
25771,0.813337053900327
25772,0.226500597362213
25773,0.009443595723551709
25774,0.02156116482903276
25775,0.10867609095698857
25776,0.37224345163295497
25777,0.01365230801330131
25778,0.22730239523199974
25779,0.35610216649033793
25780,0.5893178441825976
25781,0.024613708161327047
25782,0.5437873141109544
25783,0.015151451926685464
25784,0.032612599067301594
25785,0.5869006414883201
25786,0.2945512604743883
25787,0.010039066597859848
25788,0.01682747922166021
25789,0.04439304636472636
25790,0.058238688959004456
25791,0.021724625024696274
25792,0.1289922248440065
25793,0.04074955210382701
25794,0.006146050469656172
25795,0.7992475294507545
25796,0.053172150137453224
25797,0.024239256000536894
25798,0.035322762200207004
25799,0.7329376659098502
25800,0.01147268570755961
25801,0.08732613079064573
25802,0.004567626206730619
25803,0.015208408974988364
25804,0.10071150045142414
25805,0.006693115165869087
25806,0.009771736149371973
25807,0.03579728845029781
25808,0.026559066069736886
25809,0.037211736903942506
25810,0.020484263515612146
25811,0.39491680383959643
25812,0.28717389432922935
25813,0.018316289144517862
25814,0.02732413637775415
25815,0.03684073122268342
25816,0.5777901085803772
25817,0.022550168966958793
25818,0.010720799324422218
25819,0.020136638156806115
25820,0.0355568106397394
25821,0.012300006364712289
25822,0.011327248122811686
25823,0.5401500807196625
25824,0.162265798689635
25825,0.03240855775095851
25826,0.0717051904608797
25827,0.008798838178644167
25828,0.6611731349936358
25829,0.7296069088739094
25830,0.05202766611988965
25831,0.8530043222678815
25832,0.0038927473304666846
25833,0.11374958940238558
25834,0.8215232370543681
25835,0.022321615480126258
25836,0.006331525811982944
25837,0.04669230519202102
25838,0.1475193184341964
25839,0.5362414272984034
25840,0.018092093249910075
25841,0.8069410338378621
25842,0.02388188789046956
25843,0.0689192485432811
25844,0.021403295308889805
25845,0.42807208634527605
25846,0.06082885779180712
25847,0.007654058648139346
25848,0.007505710980756272
25849,0.05499048427271212
25850,0.01701097985342029
25851,0.05817558396236899
25852,0.04414792363215309
25853,0.13396341033135553
25854,0.006705198065085005
25855,0.023383994449665827
25856,0.03279618065916123
25857,0.004227331823366122
25858,0.004714795015995492
25859,0.12488560994245204
25860,0.022240917896950672
25861,0.021373425410355414
25862,0.05095001473765087
25863,0.01581727960334653
25864,0.009895192338444153
25865,0.02017705899619591
25866,0.06265555998509345
25867,0.026770875184564946
25868,0.010719821461422512
25869,0.010105838256070965
25870,0.05897063088890618
25871,0.00693220496066199
25872,0.01678441433498641
25873,0.3660626188823508
25874,0.15254627151995342
25875,0.015348952416559739
25876,0.00779682330457203
25877,0.037394730581434416
25878,0.00828449286760465
25879,0.01203304513321736
25880,0.06838125746334386
25881,0.012260035660130173
25882,0.007832118337610118
25883,0.010862787917451298
25884,0.04597291269446558
25885,0.02806994330772324
25886,0.15787273428490023
25887,0.012434802348232889
25888,0.031785381415830746
25889,0.06797301054484887
25890,0.01039870753590474
25891,0.04648617286724102
25892,0.03578300595263128
25893,0.014112589461957894
25894,0.28467106957651234
25895,0.08614111944040573
25896,0.007568313637700541
25897,0.09375249022097584
25898,0.0072498259375025995
25899,0.043350816194036905
25900,0.8406221934135154
25901,0.7383288002136064
25902,0.040889475891626656
25903,0.013074542457757226
25904,0.14225786821623743
25905,0.24361677887071584
25906,0.006756591853963066
25907,0.006661105414570594
25908,0.1162013587335939
25909,0.3778394624386435
25910,0.004568871641538845
25911,0.04978476676842781
25912,0.19002507701799579
25913,0.854492489162299
25914,0.6202070200815563
25915,0.1697855283034353
25916,0.007705432840700724
25917,0.04203505022873163
25918,0.01184624815873507
25919,0.05748861980784022
25920,0.022326910229476193
25921,0.022969179419684106
25922,0.06748917617361364
25923,0.21345468187035754
25924,0.01231637048547804
25925,0.1610203614885864
25926,0.0070251816820222635
25927,0.009279464135000252
25928,0.007110198849583889
25929,0.7474111330797936
25930,0.022951889710731872
25931,0.02964769680739761
25932,0.007566393548028652
25933,0.18865446040097128
25934,0.009150321909618217
25935,0.04953850532143395
25936,0.01836852370689869
25937,0.3253162979874015
25938,0.020686635684241166
25939,0.010027822800798366
25940,0.011514248628758088
25941,0.009832626194596739
25942,0.076598622271791
25943,0.04803788421463639
25944,0.10072277904586321
25945,0.21394603033881526
25946,0.2744202738571541
25947,0.10697661216256449
25948,0.21342147135652084
25949,0.009970715361720065
25950,0.0391213228898186
25951,0.259076978584922
25952,0.40923284225560985
25953,0.012821719028807299
25954,0.0073807692556756704
25955,0.17787625061278275
25956,0.011179039956740551
25957,0.06423813140883444
25958,0.013301696681440855
25959,0.06298104339503804
25960,0.10229943803019854
25961,0.06217370674555679
25962,0.07149431500165222
25963,0.026982754389839003
25964,0.04281874271403896
25965,0.03388556616168284
25966,0.008279832613559926
25967,0.11591492815927637
25968,0.06453859224738293
25969,0.022854657523832984
25970,0.03321352578549942
25971,0.03287595568659722
25972,0.00715223584547151
25973,0.0073959218946060504
25974,0.023500574270046856
25975,0.06261277405352159
25976,0.6247887410363939
25977,0.004979664739759148
25978,0.10783292862677082
25979,0.09518926131205889
25980,0.009465808093377884
25981,0.00512733817082812
25982,0.6226892959296976
25983,0.1557226256498244
25984,0.28742589708720073
25985,0.004976289034793599
25986,0.1782541686487338
25987,0.6901946643847516
25988,0.5095279979540608
25989,0.013010110618135751
25990,0.011280943054705167
25991,0.07104454633536156
25992,0.007907562470378434
25993,0.6035558771182419
25994,0.010350099205352558
25995,0.07478605541428318
25996,0.06453198008688434
25997,0.19285268940970007
25998,0.41317663919921177
25999,0.1712716454940002
26000,0.1913584604824346
26001,0.02829705593751502
26002,0.011723620136056916
26003,0.7895720166270757
26004,0.008664756072580469
26005,0.2121769443133427
26006,0.3101325517401839
26007,0.008044289813978065
26008,0.28238210204027586
26009,0.10016173930408254
26010,0.25398638815406327
26011,0.021854083480473636
26012,0.008611247133679337
26013,0.011791187135159751
26014,0.5351250292451635
26015,0.00527099735487136
26016,0.01181551120684751
26017,0.013152919965172724
26018,0.02528676849933555
26019,0.5002713778583121
26020,0.008129687607430578
26021,0.6312744933731994
26022,0.0342941724729922
26023,0.052770670945960295
26024,0.03111797188681764
26025,0.1067864825084148
26026,0.011929096217166296
26027,0.019874941873853743
26028,0.0064269559905354755
26029,0.06797745669815752
26030,0.007461687878756
26031,0.35701252193396255
26032,0.046889834010882495
26033,0.03786550188872158
26034,0.04939429672874215
26035,0.17951798646986183
26036,0.4641557681769933
26037,0.019739070249904865
26038,0.2069132404884077
26039,0.006536677170531277
26040,0.00623772738427087
26041,0.5821047115451908
26042,0.04237235738875895
26043,0.04282291622477079
26044,0.07314541540296407
26045,0.009184785212369035
26046,0.018623001045658227
26047,0.006122826434398453
26048,0.006921621929764718
26049,0.061171733677791995
26050,0.006211497700006851
26051,0.13388702804159663
26052,0.01959038287047132
26053,0.042725801526700045
26054,0.0034999084894167623
26055,0.012068862187099957
26056,0.027421854991630017
26057,0.3709871573320446
26058,0.023578837332550482
26059,0.015307177786113032
26060,0.3210422392515676
26061,0.41967515017797263
26062,0.01602473634791882
26063,0.005984171962919903
26064,0.06550734261226607
26065,0.02877893849522036
26066,0.08550928663872547
26067,0.02030522971780392
26068,0.08399549140454858
26069,0.22107229955522795
26070,0.16052768122309602
26071,0.00929933126535129
26072,0.009818719783825664
26073,0.010252469961451374
26074,0.09512295456272532
26075,0.11602570353747532
26076,0.0355337230067457
26077,0.01690902935948277
26078,0.019040201612899876
26079,0.01218785081881074
26080,0.8118953904403741
26081,0.3409078742671987
26082,0.03548354293431954
26083,0.37428860300250627
26084,0.011290288987646186
26085,0.04255437578646934
26086,0.22451767668990494
26087,0.018628896590479664
26088,0.021472309995455335
26089,0.058540679307063415
26090,0.053632114642605866
26091,0.2086097069440264
26092,0.012300566918544115
26093,0.012071297580835607
26094,0.2301990321465614
26095,0.0999418926810427
26096,0.0752829321672918
26097,0.10780004004581425
26098,0.0096399079609883
26099,0.008052149500426209
26100,0.007330827444848244
26101,0.026100940266450635
26102,0.015250117073538738
26103,0.8959280097526046
26104,0.0058934161654284325
26105,0.10664302415312658
26106,0.021521453962203667
26107,0.090651298237803
26108,0.17213232104690204
26109,0.016213440608383645
26110,0.008636848692704034
26111,0.009372630590097884
26112,0.10714426189342037
26113,0.05283271153780793
26114,0.045761890453435955
26115,0.009336978281279848
26116,0.006231782757664255
26117,0.7387230755948158
26118,0.054040525302289755
26119,0.039438733683972695
26120,0.0048006681859401
26121,0.005174436946187631
26122,0.009466929164024107
26123,0.24881592803585387
26124,0.05378280702970552
26125,0.014811374589013404
26126,0.17292302611185867
26127,0.005197853929224368
26128,0.008653562180775847
26129,0.1174748336841096
26130,0.17538327385885102
26131,0.14222363567658913
26132,0.00852724704078937
26133,0.029085221474043098
26134,0.6807839370683162
26135,0.4134440837844321
26136,0.014648382183404779
26137,0.44845025375695585
26138,0.18093423172880213
26139,0.010337225662532448
26140,0.8639334830430754
26141,0.013026454129728573
26142,0.42645432736520605
26143,0.01161879300296693
26144,0.008992930597933314
26145,0.01637372714739849
26146,0.006765832522274172
26147,0.02630149995314502
26148,0.02037045330759701
26149,0.010448232277639784
26150,0.04444690680293048
26151,0.015238234522641636
26152,0.005873944286759258
26153,0.029188423727255625
26154,0.009139229840196298
26155,0.04615536196374637
26156,0.04164144569408916
26157,0.06442375836976852
26158,0.010873982003133994
26159,0.009446128749991317
26160,0.006645280937817867
26161,0.022346398425714592
26162,0.05154510767052484
26163,0.06348217727258466
26164,0.03406683750804062
26165,0.04913170263110468
26166,0.16621784563076955
26167,0.009181380214629737
26168,0.022885097777432115
26169,0.7725179506893382
26170,0.004627162373602288
26171,0.0667398454915645
26172,0.1497132023603004
26173,0.006854323694306922
26174,0.24403690020296126
26175,0.005009351594182165
26176,0.006925296229855103
26177,0.070907531607719
26178,0.006795929713115342
26179,0.011355324513552452
26180,0.008341092371151663
26181,0.04878375384824178
26182,0.033905824250633584
26183,0.4716290612461935
26184,0.012586843355822174
26185,0.08474251534642445
26186,0.008535358952636966
26187,0.035038776158347426
26188,0.017351713171124588
26189,0.009267236504361436
26190,0.014999962650581154
26191,0.007677490331004901
26192,0.04320044958182492
26193,0.23351222769232138
26194,0.00781415967976087
26195,0.3753828301407256
26196,0.0061330835462771955
26197,0.042332798833416854
26198,0.08499621170131502
26199,0.008044991614339445
26200,0.01218793126885762
26201,0.006958938634798145
26202,0.016362010214167146
26203,0.039325215857471195
26204,0.014580717596519716
26205,0.16223873837513622
26206,0.009626255501556606
26207,0.12186985711874528
26208,0.047815431451159185
26209,0.4343553883072251
26210,0.10973783585443227
26211,0.08400722383293384
26212,0.014466714718795418
26213,0.24177651340337097
26214,0.11889635397616863
26215,0.02481942987715937
26216,0.6189986915551201
26217,0.04791449502289976
26218,0.007852377298562654
26219,0.043964724877338546
26220,0.006427846972616125
26221,0.16205215762498232
26222,0.19577627990451965
26223,0.009260638231318551
26224,0.01079276220158549
26225,0.24231230841498932
26226,0.00645760633675353
26227,0.01637429395484049
26228,0.10038178268866602
26229,0.05967167776798782
26230,0.5138187944359305
26231,0.020058642270366682
26232,0.007074630352295196
26233,0.010694914219183334
26234,0.500930298051987
26235,0.042033311108170976
26236,0.10841749059722705
26237,0.007447640032358598
26238,0.01578345501445734
26239,0.008303577699639988
26240,0.009067806249855799
26241,0.011662842248597479
26242,0.13017276762786917
26243,0.008170254827700214
26244,0.719160629884219
26245,0.010701054017831033
26246,0.014561810156732908
26247,0.03464569464246171
26248,0.006376294620510518
26249,0.32946880744783436
26250,0.06102367547239536
26251,0.0041157471833260535
26252,0.013959012679667515
26253,0.011713896162623269
26254,0.020940603520763913
26255,0.04692804863498435
26256,0.18481954399299855
26257,0.014990126914494334
26258,0.00884089996757756
26259,0.013920011658999875
26260,0.0063659028258998785
26261,0.4530200670143948
26262,0.3496095634839926
26263,0.008943909850001243
26264,0.7432257719313888
26265,0.419381194159712
26266,0.013213828876235826
26267,0.009018262383566244
26268,0.013397145029524948
26269,0.38268454971463506
26270,0.009895094322438177
26271,0.007453682216377082
26272,0.13941918500413136
26273,0.011528216887789416
26274,0.05639678389605089
26275,0.08624608549988891
26276,0.30611612997913235
26277,0.5920110744018803
26278,0.01194196445513219
26279,0.48898363515329873
26280,0.20703065930970932
26281,0.1411212548283516
26282,0.3889490424316743
26283,0.030246963874263143
26284,0.7093489317995898
26285,0.27256294595478037
26286,0.01577016151253276
26287,0.01007707165029046
26288,0.06618067180195383
26289,0.014106030453676718
26290,0.009642061461689276
26291,0.8458260226009171
26292,0.013675867963446747
26293,0.0658543996669235
26294,0.0079652425962461
26295,0.009443224537382406
26296,0.039313050223674526
26297,0.07297688303249497
26298,0.004243180956983412
26299,0.04852085534959756
26300,0.012640468532309573
26301,0.0037662847265845256
26302,0.016529079583978565
26303,0.03339841416346603
26304,0.007440874684130849
26305,0.04911529491839646
26306,0.5454937939208001
26307,0.02390768268769755
26308,0.4224367569611272
26309,0.007825131406632551
26310,0.4755676702973292
26311,0.11998417736653659
26312,0.017779012458983622
26313,0.267017802433486
26314,0.0047081229445532545
26315,0.10034799643046406
26316,0.006691376317951745
26317,0.006261931374791782
26318,0.010394609286665843
26319,0.07059478975383224
26320,0.016892993800119837
26321,0.766709184999202
26322,0.02719364956305433
26323,0.09937890720905217
26324,0.059002611690027004
26325,0.008126354044381263
26326,0.01857964991889616
26327,0.35557647461401654
26328,0.3101255536734967
26329,0.004541728853898067
26330,0.05945983788413047
26331,0.0331633932224157
26332,0.10677582794885372
26333,0.020890155380662884
26334,0.017532551867341463
26335,0.013291351846864214
26336,0.05086843790812975
26337,0.008387619133695168
26338,0.007348127826703335
26339,0.03733666780132717
26340,0.013224443818784497
26341,0.013372293329798612
26342,0.004931556131165623
26343,0.22628538336876253
26344,0.437338102898575
26345,0.012600443427342234
26346,0.11221954505968282
26347,0.0965715200192605
26348,0.01086496913171769
26349,0.688892296686265
26350,0.30623187678955494
26351,0.09053969691079053
26352,0.03593737581715635
26353,0.7431811478201596
26354,0.006020420342652039
26355,0.011806538702215116
26356,0.012185746622259533
26357,0.07261032763942825
26358,0.2520534475641979
26359,0.00671500292114042
26360,0.015437768750497873
26361,0.2870959601479249
26362,0.20139578694983892
26363,0.06031754580946591
26364,0.006360798217316601
26365,0.6577343040695542
26366,0.011486427750186561
26367,0.08419394658551309
26368,0.07746866148066853
26369,0.01860109328903803
26370,0.3994283540025033
26371,0.7118545494229188
26372,0.5873993047072303
26373,0.1604321674754944
26374,0.11635660991758698
26375,0.2483815517724049
26376,0.08764793801290391
26377,0.20936482088244998
26378,0.006705248079060919
26379,0.09706169265839089
26380,0.026557053732783487
26381,0.5984929882509261
26382,0.009361287376367173
26383,0.05012178133079337
26384,0.006657640355360707
26385,0.06652940656772313
26386,0.01772305630817065
26387,0.014463152720117075
26388,0.015778508457463307
26389,0.006536976063159648
26390,0.006365002258937741
26391,0.014230458030382693
26392,0.135745686520651
26393,0.011441218470876596
26394,0.018512779754782407
26395,0.2518667762243491
26396,0.0049985440990772245
26397,0.04569016995071879
26398,0.037173260081324974
26399,0.13234731125002375
26400,0.02635047102093293
26401,0.22102487089006323
26402,0.006611288196003723
26403,0.7891232082231066
26404,0.015998194252170306
26405,0.05932061100194885
26406,0.008207093384156011
26407,0.10204931134121446
26408,0.029935190982853875
26409,0.07528729941477073
26410,0.3460191022600636
26411,0.014060354113603036
26412,0.6447551146004455
26413,0.030897089226746756
26414,0.07237869764337393
26415,0.1501534623992729
26416,0.07899724675051148
26417,0.24979647498740604
26418,0.007327100093931128
26419,0.04895912649176689
26420,0.906723746854041
26421,0.009299460298234308
26422,0.014971265201917364
26423,0.47964327572745
26424,0.48791304516426715
26425,0.009948807629221587
26426,0.031077743754408887
26427,0.01846576692959983
26428,0.19995263606636465
26429,0.05716986866980726
26430,0.20696734202154285
26431,0.10132690321768982
26432,0.008471194891019208
26433,0.05375757731337867
26434,0.37846957096256506
26435,0.05903306177950353
26436,0.007929032809957045
26437,0.0483377136946662
26438,0.052072000748040734
26439,0.7653583184464356
26440,0.008189646731975635
26441,0.006640678828757932
26442,0.04557258974970154
26443,0.12149042511109473
26444,0.5407642500943913
26445,0.013583188478774646
26446,0.14492785461369365
26447,0.23671295858892144
26448,0.06293733873643696
26449,0.5559149732900129
26450,0.5557200009999331
26451,0.004097099988260279
26452,0.10768058101514175
26453,0.02320220202138614
26454,0.06881467438646224
26455,0.008522402226410895
26456,0.2153462918882368
26457,0.19500974196525173
26458,0.007324265209099005
26459,0.007176025834213641
26460,0.031321810426511464
26461,0.004729909758214062
26462,0.007568442114552794
26463,0.014835422571699059
26464,0.07940363192638318
26465,0.025524253788000266
26466,0.037062732391550154
26467,0.00849199609863379
26468,0.023963124262244586
26469,0.09594319043465545
26470,0.026571677941257664
26471,0.5842259369204356
26472,0.021748269500877306
26473,0.029290569935305356
26474,0.009469671519083398
26475,0.0320361756982749
26476,0.007934524723096168
26477,0.42018639665117535
26478,0.006634817326175638
26479,0.02975317716807807
26480,0.01769202976600784
26481,0.016736980953316
26482,0.06944027327315738
26483,0.036119635175986
